row_id,order_id,order_date,customer_id,customer_name,customer_address,City,Country,State,zipcode,region,product_id,product_name,unit_prirce,quantity,total_sale
3935,CA-2014-160458-98899,2020-08-17,EH-13945,Eric Hoffmann,3233 Weimann Radial Suite 946,Memphis,United States,Tennessee,38109,South,OFF-PA-10001166,Xerox 2,25.92,5,129.6
3936,US-2013-142685-98297,2020-08-18,MG-17695,Maureen Gnade,404 Gregg Avenue,Buffalo,United States,New York,14215,East,OFF-SU-10000157,Compact Automatic Electric Letter Opener,835.17,7,5846.19
3937,CA-2013-133144-82141,2020-08-19,DO-13435,Denny Ordway,28816 Zachery Port Apt. 348,Los Angeles,United States,California,90036,West,OFF-PA-10004971,Xerox 196,17.34,3,52.02
3938,CA-2014-167871-66576,2020-08-20,AF-10870,Art Ferguson,38769 Shany Square Apt. 346,Homestead,United States,Florida,33030,South,OFF-PA-10001977,Xerox 194,44.384,1,44.384
3939,CA-2014-167871-11020,2020-08-21,AF-10870,Art Ferguson,38769 Shany Square Apt. 346,Homestead,United States,Florida,33030,South,OFF-SU-10001225,Staples,2.944,1,2.944
3940,CA-2013-119963-33765,2020-08-22,SN-20710,Steve Nguyen,405 Clarabelle Islands,Pasadena,United States,Texas,77506,Central,OFF-AR-10003514,4009 Highlighters by Sanford,6.368,2,12.736
3941,CA-2013-119963-77107,2020-08-23,SN-20710,Steve Nguyen,405 Clarabelle Islands,Pasadena,United States,Texas,77506,Central,OFF-LA-10003510,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",48.848,2,97.696
3942,CA-2013-119963-88308,2020-08-24,SN-20710,Steve Nguyen,405 Clarabelle Islands,Pasadena,United States,Texas,77506,Central,OFF-PA-10001970,Xerox 1881,19.648,2,39.296
3943,CA-2013-119963-25460,2020-08-25,SN-20710,Steve Nguyen,405 Clarabelle Islands,Pasadena,United States,Texas,77506,Central,FUR-CH-10003817,"Global Value Steno Chair, Gray",255.108,6,1530.648
3944,CA-2011-121167-80554,2020-08-26,MO-17500,Mary O'Rourke,69180 Avis Plains Suite 568,Freeport,United States,New York,11520,East,OFF-BI-10003676,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",17.248,2,34.496
3945,US-2013-151862-32091,2020-08-27,ON-18715,Odella Nelson,2536 Barbara Drive,Denver,United States,Colorado,80219,West,TEC-PH-10003535,RCA ViSYS 25423RE1 Corded phone,159.984,2,319.968
3946,CA-2014-152961-69899,2020-08-28,SC-20095,Sanjit Chand,555 Marvin Rapids,Quincy,United States,Massachusetts,2169,East,OFF-PA-10004675,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",12.7,2,25.4
3947,CA-2011-133228-65126,2020-08-29,MS-17710,Maurice Satty,4956 Jonathan Fort Suite 441,Detroit,United States,Michigan,48205,Central,FUR-FU-10004020,Advantus Panel Wall Acrylic Frame,5.47,1,5.47
3948,CA-2011-133228-25529,2020-08-30,MS-17710,Maurice Satty,4956 Jonathan Fort Suite 441,Detroit,United States,Michigan,48205,Central,OFF-AR-10001955,Newell 319,79.36,4,317.44
3949,CA-2013-114951-28237,2020-08-31,DN-13690,Duane Noonan,1226 Schroeder Run Apt. 466,San Francisco,United States,California,94109,West,FUR-FU-10002364,"Eldon Expressions Wood Desk Accessories, Oak",22.14,3,66.42
3950,CA-2013-156573-88215,2020-09-01,RB-19360,Raymond Buch,22320 Kavon Islands Suite 028,Nashville,United States,Tennessee,37211,South,OFF-BI-10002414,GBC ProClick Spines for 32-Hole Punch,11.277,3,33.831
3951,CA-2013-156573-53731,2020-09-02,RB-19360,Raymond Buch,22320 Kavon Islands Suite 028,Nashville,United States,Tennessee,37211,South,OFF-AR-10003732,Newell 333,4.448,2,8.896
3952,CA-2013-156573-61534,2020-09-03,RB-19360,Raymond Buch,22320 Kavon Islands Suite 028,Nashville,United States,Tennessee,37211,South,FUR-FU-10001085,3M Polarizing Light Filter Sleeves,44.76,3,134.28
3953,CA-2012-113901-15672,2020-09-04,NH-18610,Nicole Hansen,143 Bergstrom Row Suite 632,Detroit,United States,Michigan,48227,Central,OFF-BI-10001249,Avery Heavy-Duty EZD View Binder with Locking Rings,38.28,6,229.68
3954,CA-2012-113901-18318,2020-09-05,NH-18610,Nicole Hansen,143 Bergstrom Row Suite 632,Detroit,United States,Michigan,48227,Central,TEC-PH-10002564,OtterBox Defender Series Case - Samsung Galaxy S4,149.95,5,749.75
3955,CA-2014-134838-39798,2020-09-06,ED-13885,Emily Ducich,1140 Novella Forges,Los Angeles,United States,California,90045,West,OFF-AR-10000634,Newell 320,12.84,3,38.52
3956,CA-2014-134838-56427,2020-09-07,ED-13885,Emily Ducich,1140 Novella Forges,Los Angeles,United States,California,90045,West,FUR-FU-10004018,Tensor Computer Mounted Lamp,44.67,3,134.01
3957,CA-2013-120257-83294,2020-09-08,PW-19240,Pierre Wener,287 Cicero Lake Apt. 953,Philadelphia,United States,Pennsylvania,19140,East,OFF-AR-10003481,Newell 348,7.872,3,23.616
3958,CA-2011-164910-60244,2020-09-09,DM-13345,Denise Monton,921 Lurline Throughway,Asheville,United States,North Carolina,28806,South,OFF-AR-10003651,Newell 350,7.872,3,23.616
3959,CA-2013-149902-31132,2020-09-10,KM-16375,Katherine Murray,704 Haag Crossing Suite 167,Providence,United States,New York,10024,East,OFF-AR-10002956,Boston 16801 Nautilus Battery Pencil Sharpener,88.04,4,352.16
3960,CA-2013-146010-32322,2020-09-11,EH-14125,Eugene Hildebrand,5019 Ferry Square,Colorado Springs,United States,Colorado,80906,West,OFF-BI-10003638,GBC Durable Plastic Covers,40.635,7,284.445
3961,US-2012-163685-76047,2020-09-12,KE-16420,Katrina Edelman,35737 Cormier Shoal,San Antonio,United States,Texas,78207,Central,OFF-BI-10001890,Avery Poly Binder Pockets,5.728,8,45.824
3962,US-2012-163685-65655,2020-09-13,KE-16420,Katrina Edelman,35737 Cormier Shoal,San Antonio,United States,Texas,78207,Central,OFF-PA-10002606,Xerox 1928,42.24,10,422.4
3963,CA-2011-135090-42539,2020-09-14,SP-20920,Susan Pistek,5079 Richard Gateway Apt. 804,Los Angeles,United States,California,90036,West,OFF-PA-10002245,Xerox 1895,53.82,9,484.38
3964,CA-2012-132374-31990,2020-09-15,PS-19045,Penelope Sewall,4744 Alanna Street,Sterling Heights,United States,Michigan,48310,Central,OFF-AR-10001615,Newell 34,79.36,4,317.44
3965,CA-2013-167556-67662,2020-09-16,JM-15250,Janet Martin,57893 Sauer Shoal,New York City,United States,New York,10009,East,OFF-PA-10000466,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",13.48,2,26.96
3966,CA-2013-167556-80694,2020-09-17,JM-15250,Janet Martin,57893 Sauer Shoal,New York City,United States,New York,10009,East,OFF-BI-10003708,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",29.8,5,149
3967,CA-2013-167556-93771,2020-09-18,JM-15250,Janet Martin,57893 Sauer Shoal,New York City,United States,New York,10009,East,FUR-FU-10004848,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",414,8,3312
3968,CA-2013-167556-34524,2020-09-19,JM-15250,Janet Martin,57893 Sauer Shoal,New York City,United States,New York,10009,East,OFF-BI-10000320,GBC Plastic Binding Combs,41.328,7,289.296
3969,US-2013-116400-61624,2020-09-20,EB-13930,Eric Barreto,161 Price Summit Apt. 966,Richmond,United States,Virginia,23223,South,FUR-FU-10003731,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",39.92,4,159.68
3970,CA-2014-101308-73146,2020-09-21,FG-14260,Frank Gastineau,289 Jordon Villages Suite 564,Seattle,United States,Washington,98105,West,OFF-FA-10002780,Staples,8.94,3,26.82
3971,CA-2014-101308-8942,2020-09-22,FG-14260,Frank Gastineau,289 Jordon Villages Suite 564,Seattle,United States,Washington,98105,West,TEC-PH-10003800,i.Sound Portable Power - 8000 mAh,84.784,2,169.568
3972,CA-2011-114517-10681,2020-09-23,KM-16375,Katherine Murray,704 Haag Crossing Suite 167,Providence,United States,New York,10024,East,FUR-TA-10001676,Hon 61000 Series Interactive Training Tables,53.316,2,106.632
3973,CA-2011-114517-81912,2020-09-24,KM-16375,Katherine Murray,704 Haag Crossing Suite 167,Providence,United States,New York,10024,East,OFF-AP-10002350,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,56.52,3,169.56
3974,CA-2014-119564-4050,2020-09-25,PL-18925,Paul Lucas,53644 Dietrich Landing,Seattle,United States,Washington,98115,West,FUR-FU-10003096,"Master Giant Foot Doorstop, Safety Yellow",22.77,3,68.31
3975,CA-2013-135265-20301,2020-09-26,CC-12370,Christopher Conant,7957 Emmy Ville,Los Angeles,United States,California,90045,West,FUR-CH-10003061,"Global Leather Task Chair, Black",287.968,4,1151.872
3976,CA-2013-135265-92026,2020-09-27,CC-12370,Christopher Conant,7957 Emmy Ville,Los Angeles,United States,California,90045,West,TEC-CO-10003763,Canon PC1060 Personal Laser Copier,2799.96,5,13999.8
3977,CA-2013-135265-65514,2020-09-28,CC-12370,Christopher Conant,7957 Emmy Ville,Los Angeles,United States,California,90045,West,OFF-PA-10002923,Xerox 1942,48.94,1,48.94
3978,CA-2013-108735-87674,2020-09-29,JM-15535,Jessica Myrick,4012 O'Keefe Port Suite 583,Lakewood,United States,California,90712,West,FUR-BO-10003441,"Bush Westfield Collection Bookcases, Fully Assembled",257.499,3,772.497
3979,CA-2014-112333-98803,2020-09-30,KF-16285,Karen Ferguson,861 Yost Via Apt. 606,Plainfield,United States,New Jersey,7060,East,OFF-ST-10001780,Tennsco 16-Compartment Lockers with Coat Rack,2591.56,4,10366.24
3980,CA-2014-112333-34609,2020-10-01,KF-16285,Karen Ferguson,861 Yost Via Apt. 606,Plainfield,United States,New Jersey,7060,East,OFF-AP-10001962,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,41.95,5,209.75
3981,US-2013-159415-20797,2020-10-02,CS-12175,Charles Sheldon,74523 Daisha Ridge Suite 261,Columbia,United States,Tennessee,38401,South,FUR-FU-10003798,"Ultra Door Kickplate, 8""H x 34""W",79.12,5,395.6
3982,CA-2011-122588-38184,2020-10-03,AR-10540,Andy Reiter,65144 Lesly Loaf,Woonsocket,United States,Rhode Island,2895,East,FUR-FU-10001095,DAX Black Cherry Wood-Tone Poster Frame,52.96,2,105.92
3983,CA-2011-137589-24975,2020-10-04,MS-17770,Maxwell Schwartz,509 Tromp Village,Lancaster,United States,Pennsylvania,17602,East,OFF-SU-10000157,Compact Automatic Electric Letter Opener,286.344,3,859.032
3984,CA-2012-161998-85379,2020-10-05,DB-13120,David Bremer,33220 Bradford Walk Suite 729,Tampa,United States,Florida,33614,South,FUR-FU-10001095,DAX Black Cherry Wood-Tone Poster Frame,63.552,3,190.656
3985,CA-2012-161998-68003,2020-10-06,DB-13120,David Bremer,33220 Bradford Walk Suite 729,Tampa,United States,Florida,33614,South,OFF-SU-10004261,"Fiskars 8"" Scissors, 2/Pack",41.376,3,124.128
3986,CA-2012-161998-25839,2020-10-07,DB-13120,David Bremer,33220 Bradford Walk Suite 729,Tampa,United States,Florida,33614,South,OFF-AR-10004022,Panasonic KP-380BK Classic Electric Pencil Sharpener,172.704,6,1036.224
3987,CA-2012-105627-4125,2020-10-08,DK-12895,Dana Kaydos,44986 Mortimer Orchard,Kenosha,United States,Wisconsin,53142,Central,FUR-BO-10002916,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",512.94,3,1538.82
3988,CA-2012-105627-70765,2020-10-09,DK-12895,Dana Kaydos,44986 Mortimer Orchard,Kenosha,United States,Wisconsin,53142,Central,FUR-CH-10002084,Hon Mobius Operator's Chair,860.93,7,6026.51
3989,CA-2012-105627-64109,2020-10-10,DK-12895,Dana Kaydos,44986 Mortimer Orchard,Kenosha,United States,Wisconsin,53142,Central,TEC-PH-10003012,Nortel Meridian M3904 Professional Digital phone,769.95,5,3849.75
3990,CA-2012-105627-90674,2020-10-11,DK-12895,Dana Kaydos,44986 Mortimer Orchard,Kenosha,United States,Wisconsin,53142,Central,OFF-AR-10002704,Boston 1900 Electric Pencil Sharpener,14.98,1,14.98
3991,CA-2012-105627-84345,2020-10-12,DK-12895,Dana Kaydos,44986 Mortimer Orchard,Kenosha,United States,Wisconsin,53142,Central,FUR-FU-10000308,Deflect-o Glass Clear Studded Chair Mats,373.08,6,2238.48
3992,US-2012-149629-45686,2020-10-13,MP-17965,Michael Paige,464 Addie Ramp Apt. 701,Port Saint Lucie,United States,Florida,34952,South,FUR-BO-10004709,"Bush Westfield Collection Bookcases, Medium Cherry Finish",231.92,5,1159.6
3993,CA-2011-116834-90018,2020-10-14,Dp-13240,Dean percer,7537 Donnie Freeway,Seattle,United States,Washington,98115,West,FUR-FU-10001196,DAX Cubicle Frames - 8x10,63.47,11,698.17
3994,CA-2011-116834-3785,2020-10-15,Dp-13240,Dean percer,7537 Donnie Freeway,Seattle,United States,Washington,98115,West,TEC-AC-10002942,WD My Passport Ultra 1TB Portable External Hard Drive,345,5,1725
3995,CA-2013-145730-18106,2020-10-16,CC-12220,Chris Cortes,8536 Jaydon Plains Apt. 347,San Antonio,United States,Texas,78207,Central,FUR-TA-10004915,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",637.896,3,1913.688
3996,CA-2013-145730-98954,2020-10-17,CC-12220,Chris Cortes,8536 Jaydon Plains Apt. 347,San Antonio,United States,Texas,78207,Central,TEC-MA-10001016,Canon PC170 Desktop Personal Copier,287.91,3,863.73
3997,CA-2013-145730-53654,2020-10-18,CC-12220,Chris Cortes,8536 Jaydon Plains Apt. 347,San Antonio,United States,Texas,78207,Central,OFF-EN-10000483,"White Envelopes, White Envelopes with Clear Poly Window",36.6,3,109.8
3998,US-2012-168732-12930,2020-10-19,KM-16660,Khloe Miller,876 Chelsie Shores,Roswell,United States,Georgia,30076,South,OFF-AR-10003087,Staples,1.78,1,1.78
3999,US-2012-168732-56933,2020-10-20,KM-16660,Khloe Miller,876 Chelsie Shores,Roswell,United States,Georgia,30076,South,OFF-PA-10000520,Xerox 201,25.92,4,103.68
4000,US-2012-168732-83857,2020-10-21,KM-16660,Khloe Miller,876 Chelsie Shores,Roswell,United States,Georgia,30076,South,TEC-AC-10001553,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",101.94,6,611.64
4001,CA-2012-107468-60627,2020-10-22,MK-17905,Michael Kennedy,745 Hyatt Gardens,Louisville,United States,Colorado,80027,West,OFF-AR-10000634,Newell 320,6.848,2,13.696
4002,CA-2014-144463-94478,2020-10-23,SC-20725,Steven Cartwright,3523 Burley Rapid,Los Angeles,United States,California,90036,West,FUR-FU-10001215,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",474.43,11,5218.73
4003,CA-2014-100811-3777,2020-10-24,CC-12475,Cindy Chapman,4451 Roselyn View,Philadelphia,United States,Pennsylvania,19143,East,OFF-PA-10001204,Xerox 1972,8.448,2,16.896
4004,CA-2014-100811-18908,2020-10-25,CC-12475,Cindy Chapman,4451 Roselyn View,Philadelphia,United States,Pennsylvania,19143,East,OFF-ST-10002444,Recycled Eldon Regeneration Jumbo File,39.296,4,157.184
4005,CA-2012-153612-7742,2020-10-26,BT-11305,Beth Thompson,5402 Trantow Squares Apt. 896,Superior,United States,Wisconsin,54880,Central,OFF-AR-10000203,Newell 336,17.12,4,68.48
4006,CA-2012-165624-48033,2020-10-27,FH-14350,Fred Harton,38109 Bayer Isle,Atlanta,United States,Georgia,30318,South,OFF-AP-10000828,Avanti 4.4 Cu. Ft. Refrigerator,542.94,3,1628.82
4007,CA-2012-165624-73074,2020-10-28,FH-14350,Fred Harton,38109 Bayer Isle,Atlanta,United States,Georgia,30318,South,OFF-LA-10003190,Avery 474,8.64,3,25.92
4008,CA-2012-165624-15127,2020-10-29,FH-14350,Fred Harton,38109 Bayer Isle,Atlanta,United States,Georgia,30318,South,OFF-PA-10002319,Xerox 1944,193.8,5,969
4009,CA-2012-165624-72007,2020-10-30,FH-14350,Fred Harton,38109 Bayer Isle,Atlanta,United States,Georgia,30318,South,OFF-PA-10003893,Xerox 1962,21.4,5,107
4010,CA-2012-165624-92164,2020-10-31,FH-14350,Fred Harton,38109 Bayer Isle,Atlanta,United States,Georgia,30318,South,OFF-PA-10002499,Xerox 1890,97.88,2,195.76
4011,CA-2012-165624-77946,2020-11-01,FH-14350,Fred Harton,38109 Bayer Isle,Atlanta,United States,Georgia,30318,South,TEC-AC-10004568,Maxell LTO Ultrium - 800 GB,251.91,9,2267.19
4012,CA-2012-165624-35621,2020-11-02,FH-14350,Fred Harton,38109 Bayer Isle,Atlanta,United States,Georgia,30318,South,OFF-AP-10001492,"Acco Six-Outlet Power Strip, 4' Cord Length",25.86,3,77.58
4013,CA-2011-154963-88013,2020-11-03,AA-10645,Anna Andreadi,6086 Walter Stream Suite 380,Chester,United States,Pennsylvania,19013,East,FUR-CH-10004698,"Padded Folding Chairs, Black, 4/Carton",170.058,3,510.174
4014,CA-2011-154963-9229,2020-11-04,AA-10645,Anna Andreadi,6086 Walter Stream Suite 380,Chester,United States,Pennsylvania,19013,East,TEC-PH-10004093,Panasonic Kx-TS550,82.782,3,248.346
4015,CA-2011-154963-28862,2020-11-05,AA-10645,Anna Andreadi,6086 Walter Stream Suite 380,Chester,United States,Pennsylvania,19013,East,FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",853.93,5,4269.65
4016,CA-2014-130764-32719,2020-11-06,JO-15145,Jack O'Briant,658 Dach Ports Suite 215,San Francisco,United States,California,94110,West,FUR-BO-10003034,"O'Sullivan Elevations Bookcase, Cherry Finish",556.665,5,2783.325
4017,CA-2014-130764-38771,2020-11-07,JO-15145,Jack O'Briant,658 Dach Ports Suite 215,San Francisco,United States,California,94110,West,TEC-PH-10003215,Jackery Bar Premium Fast-charging Portable Charger,95.84,4,383.36
4018,CA-2014-139311-90422,2020-11-08,SF-20965,Sylvia Foulston,868 Maryjane Tunnel,Bedford,United States,Texas,76021,Central,OFF-PA-10001776,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",29.664,4,118.656
4019,CA-2014-139311-52474,2020-11-09,SF-20965,Sylvia Foulston,868 Maryjane Tunnel,Bedford,United States,Texas,76021,Central,OFF-AR-10004582,BIC Brite Liner Grip Highlighters,9.184,7,64.288
4020,CA-2014-139311-96941,2020-11-10,SF-20965,Sylvia Foulston,868 Maryjane Tunnel,Bedford,United States,Texas,76021,Central,TEC-PH-10001557,Pyle PMP37LED,153.584,2,307.168
4021,CA-2014-139311-54947,2020-11-11,SF-20965,Sylvia Foulston,868 Maryjane Tunnel,Bedford,United States,Texas,76021,Central,OFF-BI-10004209,"Fellowes Twister Kit, Gray/Clear, 3/pkg",12.864,8,102.912
4022,CA-2014-124296-51327,2020-11-12,CS-12355,Christine Sundaresam,98271 Lesch Loaf Apt. 127,Lafayette,United States,Louisiana,70506,South,TEC-MA-10003183,DYMO CardScan Personal V9 Business Card Scanner,479.97,3,1439.91
4023,CA-2014-124296-66469,2020-11-13,CS-12355,Christine Sundaresam,98271 Lesch Loaf Apt. 127,Lafayette,United States,Louisiana,70506,South,FUR-CH-10002439,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",232.88,4,931.52
4024,CA-2013-169957-51600,2020-11-14,SN-20710,Steve Nguyen,405 Clarabelle Islands,Covington,United States,Washington,98042,West,OFF-AP-10000576,Belkin 7 Outlet SurgeMaster II,236.88,6,1421.28
4025,CA-2013-169957-96627,2020-11-15,SN-20710,Steve Nguyen,405 Clarabelle Islands,Covington,United States,Washington,98042,West,OFF-PA-10004040,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),29.9,5,149.5
4026,CA-2013-169957-74819,2020-11-16,SN-20710,Steve Nguyen,405 Clarabelle Islands,Covington,United States,Washington,98042,West,TEC-AC-10003063,Micro Innovations USB RF Wireless Keyboard with Mouse,100,4,400
4027,US-2013-108777-2448,2020-11-17,JM-15655,Jim Mitchum,39045 Ullrich Bridge,Lorain,United States,Ohio,44052,East,OFF-BI-10003982,Wilson Jones Century Plastic Molded Ring Binders,18.693,3,56.079
4028,US-2013-108777-15612,2020-11-18,JM-15655,Jim Mitchum,39045 Ullrich Bridge,Lorain,United States,Ohio,44052,East,TEC-AC-10002567,Logitech G602 Wireless Gaming Mouse,383.952,6,2303.712
4029,CA-2012-148859-64856,2020-11-19,FH-14350,Fred Harton,38109 Bayer Isle,Chicago,United States,Illinois,60623,Central,OFF-ST-10004950,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",24.816,2,49.632
4030,CA-2011-110786-29908,2020-11-20,AJ-10795,Anthony Johnson,9420 Frank Flat,San Francisco,United States,California,94110,West,FUR-FU-10000550,Stacking Trays by OIC,24.9,5,124.5
4031,CA-2011-110786-1214,2020-11-21,AJ-10795,Anthony Johnson,9420 Frank Flat,San Francisco,United States,California,94110,West,OFF-PA-10000528,Xerox 1981,21.12,4,84.48
4032,CA-2011-110786-7497,2020-11-22,AJ-10795,Anthony Johnson,9420 Frank Flat,San Francisco,United States,California,94110,West,TEC-MA-10003183,DYMO CardScan Personal V9 Business Card Scanner,767.952,6,4607.712
4033,CA-2011-110786-43614,2020-11-23,AJ-10795,Anthony Johnson,9420 Frank Flat,San Francisco,United States,California,94110,West,OFF-BI-10003305,Avery Hanging File Binders,14.352,3,43.056
4034,CA-2011-110786-3661,2020-11-24,AJ-10795,Anthony Johnson,9420 Frank Flat,San Francisco,United States,California,94110,West,TEC-PH-10001425,Mophie Juice Pack Helium for iPhone,191.976,3,575.928
